Frequency,MonetaryValue,Cluster,PCA1,PCA2
2,510.72,0,-0.3339460165555371,-0.09117067677168947
9,2376.1020000000003,0,0.41997929824588387,0.3667013709152271
3,639.93,0,-0.2371356548425599,-0.01486712955776128
2,283.19,0,-0.3520015676079658,-0.07311512571926075
3,991.7900000000001,0,-0.2092139469653236,-0.042788837434997576
1,310.43,0,-0.4363969028973836,-0.16183369935674832
5,1298.99,0,-0.011722306384104085,0.10594733983759361
1,834.4399999999999,0,-0.3948143014514943,-0.20341630080263753
3,588.05,0,-0.24125257124303456,-0.010750213157286626
3,937.07,0,-0.2135562304162483,-0.03844655398407289
14,4811.16,2,1.045997112512011,0.6062531012836267
2,313.7,0,-0.3495804589075325,-0.07553623441969408
3,797.9,0,-0.22460000943425254,-0.027402774966068636
3,377.71,0,-0.2579440168034787,0.005941232403157511
6,1853.7,0,0.11885343559876467,0.14848550678163022
1,549.05,0,-0.4174613093838665,-0.18076929287026539
2,606.4100000000001,0,-0.3263525753380848,-0.0987641179891417
3,6001.49,0,0.18832876875283308,-0.44033155315315414
9,2572.38,0,0.43555485948821937,0.35112580967289153
3,683.9200000000001,0,-0.23364484619844114,-0.018357938201880055
1,100.4,0,-0.4530637485333068,-0.1451668537208251
1,178.98000000000002,0,-0.4468280644402208,-0.15140253781391108
2,845.01,0,-0.30741856891647235,-0.11769812441075418
1,383.07,0,-0.43063258509995717,-0.1675980171541747
1,106.47999999999999,0,-0.45258127259431513,-0.14564932965981675
4,1687.49,0,-0.06745000060113404,-0.011438874872281799
1,389.49,0,-0.43012312859858776,-0.16810747365554413
1,426.24,0,-0.42720684722392616,-0.17102375503020575
11,5711.9400000000005,0,0.8578072814119302,0.2751012056029915
1,379.7,0,-0.4309000100858785,-0.16733059216825333
4,2062.2000000000003,0,-0.03771504022291766,-0.04117383525049818
10,2965.91,0,0.553340227812096,0.4064543502759203
3,662.2,0,-0.23536842800681257,-0.016634356393508614
3,549.28,0,-0.24432914890005852,-0.007673635500262667
4,1269.0900000000001,0,-0.10065196324490049,0.021763087771484637
2,2193.56,0,-0.20040492952055639,-0.22471176380667013
1,160.5,0,-0.44829453736005065,-0.14993606489408123
1,250.26,0,-0.4411716688923057,-0.15705893336182616
1,59.400000000000006,0,-0.45631728693769114,-0.14191331531644075
6,690.3000000000001,0,0.026532299509477206,0.2408066428709177
7,2753.41,0,0.2768065129355995,0.16364633837170073
3,1293.72,0,-0.18525441402786566,-0.06674837037245553
1,302.04,0,-0.43706268795135395,-0.16116791430277794
1,610.6,0,-0.4125770340475285,-0.1856535682066034
1,280.51,0,-0.43877119238663187,-0.1594594098675
5,2095.0,0,0.05144474496404249,0.04278028848944704
1,266.25,0,-0.43990278891459583,-0.15832781333953608
2,620.06,0,-0.3252693851132105,-0.099847308214016
3,1893.93,0,-0.13762499242553522,-0.11437779197478595
5,2577.54,0,0.08973651134578976,0.004488522107699773
1,60.0,0,-0.4562696741805538,-0.14196092807357807
10,9839.55,0,1.098795147761185,-0.13900056967316848
3,1362.63,0,-0.17978608887064304,-0.07221669552967815
3,1136.89,0,-0.19769959519761204,-0.05430318920270913
2,787.99,0,-0.3119433679364235,-0.11317332539080303
8,2815.17,0,0.3682644072003883,0.24530235303381734
1,71.95,0,-0.4553213867675686,-0.14290921548656327
1,368.75,0,-0.4317689429036349,-0.166461659350497
4,1182.3799999999999,0,-0.10753280019719731,0.028643924723781473
20,7377.46,2,1.7689865370286206,0.9219471303284494
3,1253.18,0,-0.18847144931844476,-0.06353133508187643
2,239.87,0,-0.3554392086732812,-0.06967748465394533
1,454.66,0,-0.42495158962752116,-0.17327901262661072
2,1839.52,0,-0.22849963041539165,-0.19661706291183487
4,732.91,0,-0.14320031011472528,0.06431143464130944
3,961.9000000000001,0,-0.21158585581671505,-0.04041692858360615
2,816.56,0,-0.3096762071507342,-0.11544048617649234
14,6145.37,2,1.1518728070123447,0.500377406783293
10,2146.95,0,0.4883519885034465,0.4714425895845698
4,1309.01,0,-0.09748412780336331,0.01859525232994746
1,228.96,0,-0.442861921770681,-0.15536868048345087
3,491.17,0,-0.24894044442880917,-0.003062339971512028
1,220.44,0,-0.44353802292203115,-0.15469257933210076
4,496.15999999999997,0,-0.16198751053516436,0.0830986350617485
4,1290.03,0,-0.09899027802080759,0.020101402547391744
2,284.4,0,-0.35190554854773887,-0.07321114477948769
7,6211.42,0,0.551215496783044,-0.1107626454757438
1,348.59,0,-0.43336873154344924,-0.16486187071068265
3,148.33,0,-0.2761463738570809,0.02414358945675969
1,24.75,0,-0.45906692366237206,-0.1391636785917598
1,94.92,0,-0.45349861171516104,-0.14473199053897082
3,369.34000000000003,0,-0.25860821476554446,0.006605430365223288
6,1574.51,0,0.09669842615681162,0.17064051622358328
2,653.3100000000001,0,-0.32263084482185,-0.10248584850537651
8,2553.06,0,0.34746477424494465,0.26610198598926105
26,9178.26,2,2.431230018897517,1.2983871020209854
1,247.5,0,-0.44139068757513744,-0.15683991467899444
1,233.35,0,-0.4425135550976262,-0.15571704715650567
1,207.04,0,-0.4446013744980982,-0.15362922775603366
6,6650.17,0,0.49947537097626565,-0.23213642859587072
12,4659.47,0,0.8608459050348358,0.4451764909069913
6,3484.5299999999997,0,0.2482672901358909,0.019071652244504012
6,2533.09,0,0.17276615405131843,0.0945727883290765
1,308.0,0,-0.43658973456378974,-0.1616408676903421
2,650.16,0,-0.32288081179682104,-0.10223588153040548
2,225.15,0,-0.3566073083150504,-0.06850938501217613
1,93.6,0,-0.4536033597808632,-0.14462724247326866
6,2310.38,0,0.15509309214789294,0.11224585023250198
4,797.96,0,-0.13803829369508616,0.059149418221670295
1,1634.64,0,-0.3313147543493387,-0.2669158479047931
121,55942.74,1,14.365117074414915,5.810321394559596
8,2005.3400000000001,0,0.3040006753461785,0.30956608488802717
2,492.47999999999996,0,-0.33539344437251195,-0.08972324895471456
1,129.75,0,-0.4507346911633389,-0.14749591109079296
9,3961.42,0,0.5457815664449529,0.24089910271615794
1,711.18,0,-0.404595548859407,-0.19363505339472487
3,434.6,0,-0.25342953388090733,0.0014267494805861372
1,140.22000000000003,0,-0.44990384855129245,-0.1483267537028394
7,1439.72,0,0.17255917472936255,0.26789367657793767
4,1388.81,0,-0.0911516311040981,0.012262755630682255
1,107.24,0,-0.4525209631019412,-0.1457096391521907
8,1909.13,0,0.29636596973920726,0.3172007904949984
3,767.91,0,-0.2269798537451669,-0.025022930655154284
6,4892.68,0,0.3600104634074486,-0.09267152102705364
1,240.5,0,-0.44194616974173967,-0.1562844325123922
1,373.02,0,-0.4314300987820075,-0.16680050347212436
1,277.93,0,-0.4389759272423224,-0.15925467501180948
5,1246.95,0,-0.015851919519815374,0.11007695297330489
1,105.5,0,-0.4526590400976394,-0.14557156215649245
1,382.2,0,-0.43070162359780634,-0.16752897865632557
2,343.7,0,-0.3471998210506658,-0.07791687227656072
4,1162.0,0,-0.10915004684796203,0.030261171374546182
2,547.6,0,-0.3310194190834957,-0.09409727424373082
4,1770.23,0,-0.06088420139189591,-0.01800467408151993
1,111.15,0,-0.45221068663459624,-0.14601991561953567
6,2336.0,0,0.15712615687765702,0.1102127855027379
3,284.4,0,-0.2653485940842862,0.013345809683964996
4,664.66,0,-0.14861626123909685,0.06972738576568098
22,8703.210000000001,2,2.0473048005802235,0.9898566846306575
8,181.35,0,0.15925868719464034,0.4543080730395653
3,270.15000000000003,0,-0.2664793970662978,0.014476612665976636
2,613.08,0,-0.3258232801879082,-0.09929341313931837
2,678.11,0,-0.3206628508601736,-0.10445384246705292
6,2242.81,0,0.149731102148277,0.11760784023211791
5,1786.57,0,0.02696940715759678,0.06725562629589274
7,3203.74,0,0.3125422678050243,0.1279105835022759
1,275.8,0,-0.43914495253015995,-0.15908564972397196
11,6251.26,0,0.9006048017107736,0.23230368530414802
1,1352.96,0,-0.3536673567334117,-0.24456324552072017
1,59.400000000000006,0,-0.45631728693769114,-0.14191331531644075
7,4009.66,0,0.3764957231918892,0.06395712811541109
6,1002.9300000000001,0,0.05134092661588423,0.21599801576451066
1,139.32,0,-0.44997526768699847,-0.1482553345671334
1,60.959999999999994,0,-0.4561934937691341,-0.14203710848499781
4,1211.75,0,-0.10520215573532488,0.026313280261909038
2,246.5,0,-0.35491308770691365,-0.07020360562031287
1,1174.55,0,-0.36782501006819746,-0.2304055921859344
7,1788.8,0,0.20026027683186254,0.24019257447543768
3,1293.72,0,-0.18525441402786566,-0.06674837037245553
6,7777.84,0,0.5889611673780251,-0.3216222249976301
2,1385.38,0,-0.2645377262926385,-0.16057896703458802
2,625.2,0,-0.324861502493734,-0.10025519083349248
1,468.65,0,-0.423841418840269,-0.17438918341386286
4,2233.8,0,-0.024097791681640616,-0.054791083791775226
2,1216.66,0,-0.27792643359965635,-0.14719025972757016
1,289.87,0,-0.43802843337528946,-0.1602021688788424
3,1376.0900000000001,0,-0.1787179760188622,-0.07328480838145898
3,659.48,0,-0.23558427250583514,-0.016418511894486055
7,3103.26,0,0.30456871807642577,0.13588413323087448
1,508.20000000000005,0,-0.4207029445989665,-0.17752765765516534
3,586.1,0,-0.2414073127037309,-0.010595471696590284
2,216.95000000000002,0,-0.35725801599592727,-0.06785867733129924
4,1203.77,0,-0.10583540540525141,0.026946529931835564
2,170.88,0,-0.3609138821981221,-0.06420281112910442
1,257.06,0,-0.4406320576447493,-0.15759854460938258
1,310.74,0,-0.4363723029728626,-0.16185829928126927
2,465.15999999999997,0,-0.33756141191416517,-0.08755528141306135
1,131.25,0,-0.45061565927049557,-0.14761494298363628
2,1234.88,0,-0.27648059287458604,-0.1486361004526405
5,6798.72,0,0.4247065416340643,-0.33048150818057465
3,588.5,0,-0.24121686167518155,-0.010785922725139636
2,449.42,0,-0.33881045324306786,-0.08630624008415867
6,743.0,0,0.03071428667803954,0.23662465570235536
6,2854.98,0,0.19830960470954495,0.06902933767084998
5,1522.27,0,0.0059959876386018705,0.08822904581488765
2,223.39,0,-0.35674697240265324,-0.06836972092457327
1,214.44,0,-0.4440141504934044,-0.15421645176072743
4,1941.1200000000001,0,-0.04732329461323135,-0.03156558086018449
5,1134.85,0,-0.02474756964497365,0.11897260309846316
3,668.97,0,-0.234831197397113,-0.01717158700320819
2,954.75,0,-0.2987101956360542,-0.1264064976911723
1,153.24,0,-0.4488706517214124,-0.14935995053271953
1,149.57,0,-0.4491618830859024,-0.1490687191682295
6,1525.5800000000002,0,0.09281560581226218,0.1745233365681327
1,193.29000000000002,0,-0.44569250018249545,-0.15253810207163646
4,1269.05,0,-0.10065513742870964,0.021766261955293804
3,1254.21,0,-0.18838971408535898,-0.06361307031496219
7,1900.64,0,0.2091352947622613,0.2313175565450389
1,171.0,0,-0.44746131411014733,-0.15076928814398458
3,399.75,0,-0.256195041524634,0.004192257124312841
4,337.71000000000004,0,-0.17456124614918153,0.09567237067576566
1,294.17,0,-0.43768720861580523,-0.16054339363832662
2,226.86,0,-0.356471611957209,-0.06864508137001754
3,1256.63,0,-0.18819767596490508,-0.0638051084354161
1,126.89,0,-0.45096164530569355,-0.14726895694843836
1,38.25,0,-0.4579956366267821,-0.14023496562734977
7,1656.93,0,0.1897957863590292,0.25065706494827106
1,208.79999999999998,0,-0.44446171041049537,-0.15376889184363648
2,202.82999999999998,0,-0.35837850288055917,-0.06673819044666734
2,429.7,0,-0.3403753258609815,-0.08474136746624501
1,502.45,0,-0.4211592335215326,-0.17707136873259924
15,5281.53,2,1.1698800879332756,0.6554840347892679
3,1225.93,0,-0.1906338620384319,-0.06136892236188926
1,962.97,0,-0.38461485532672546,-0.21361574692740642
1,335.7,0,-0.4343916122759496,-0.1638389899781823
1,63.419999999999995,0,-0.45599828146487104,-0.14223232078926087
2,837.53,0,-0.3080121412887844,-0.11710455203844213
1,274.8,0,-0.43922430712538885,-0.15900629512874304
1,150.35,0,-0.44909998650162386,-0.14913061575250805
4,2209.98,0,-0.025988018139992724,-0.05290085733342312
1,368.4,0,-0.431796717011965,-0.1664338852421669
1,583.56,0,-0.4147227823025176,-0.1835078199516143
1,147.4,0,-0.44933408255754903,-0.14889651969658282
4,5373.5,0,0.22505183095849682,-0.30394070643191257
1,1993.34,0,-0.30285026104073687,-0.29538034121339496
7,3537.6,0,0.3390355929681406,0.1014172583391596
6,592.56,0,0.01877618137180575,0.24856276100858912
2,1061.69,0,-0.29022401522227703,-0.13489267810494948
5,3186.01,0,0.13802140190471082,-0.043796368451221285
1,102.0,0,-0.45293678118094055,-0.14529382107319133
1,231.32,0,-0.44267464492594083,-0.15555595732819102
4,340.6,0,-0.17433191136897006,0.09544303589555421
5,1285.3300000000002,0,-0.012806290154930674,0.10703132360842019
1,210.85,0,-0.44429903349027616,-0.1539315687638557
4,2168.27,0,-0.029297898306989614,-0.04959097716642623
3,2422.02,0,-0.09571862423111213,-0.15628416016920904
1,246.5,0,-0.44147004217036634,-0.15676056008376557
1,146.14000000000001,0,-0.44943406934753743,-0.14879653290659442
7,7395.19,0,0.6451530859771438,-0.20470023466984363
19,12633.18,2,2.0994951158015356,0.41832464262862923
1,158.65,0,-0.4484413433612241,-0.1497892588929078
2,399.95,0,-0.34273612506904094,-0.08238056825818561
5,3548.34,0,0.16677395239399356,-0.07254891894050401
1,116.26,0,-0.4518051846529766,-0.14642541760115527
3,349.87,0,-0.26015324873465095,0.008150464334329748
3,1058.25,0,-0.20394004056641174,-0.04806274383390943
1,152.41,0,-0.4489365160354523,-0.14929408621867954
2,210.58,0,-0.3577635047675353,-0.06735318855969123
18,12992.33,2,2.041438364214538,0.3032674852887217
7,2368.34,0,0.2462494389508119,0.19420341235648833
1,171.81,0,-0.4473970368880119,-0.15083356536611997
7,2268.44,0,0.23832191488744606,0.2021309364198542
2,344.61,0,-0.3471276083690075,-0.077989084958219
8,4098.04,0,0.4700660367816709,0.14350072345253473
15,16847.18,2,2.087667562242256,-0.26230343951971236
1,151.4,0,-0.4490166641766335,-0.1492139380774984
2,430.78,0,-0.3402896228981343,-0.08482707042909222
15,3126.36,2,0.9988574449338344,0.8265066777887088
2,1116.72,0,-0.28585713184683137,-0.13925956148039514
1,311.37,0,-0.43632230957786844,-0.16190829267626344
6,2174.12,0,0.14428023500200474,0.12305870737839018
1,162.25,0,-0.4481556668184001,-0.1500749354357318
2,541.47,0,-0.3315058627522488,-0.09361083057497775
1,259.09,0,-0.44047096781643463,-0.15775963443769722
6,3358.3999999999996,0,0.23825829503967136,0.02908064734072358
1,247.38,0,-0.4414002101265649,-0.156830392127567
3,855.71,0,-0.2200125202840706,-0.0319902641162506
1,114.4,0,-0.4519527842001023,-0.14627781805402953
12,4615.72,0,0.8573741414935719,0.4486482544482552
1,135.32999999999998,0,-0.4502918925219617,-0.14793870973217013
2,1079.1000000000001,0,-0.2888424517193421,-0.13627424160788443
12,5146.45,0,0.8994900058193993,0.40653239012242787
1,158.09,0,-0.44848578193455224,-0.1497448203195796
5,652.7,0,-0.06300838773458164,0.15723342118807115
8,1635.42,0,0.2746458234791085,0.33892093675509716
6,1243.75,0,0.07045110023890487,0.19688784214149002
1,162.4,0,-0.44814376362911573,-0.15008683862501615
22,7267.83,2,1.933400801680583,1.1037606835302978
1,202.68,0,-0.44494736053329614,-0.1532832417208357
1,1109.4,0,-0.3729949619473595,-0.22523564030677237
2,153.52,0,-0.36229147797129563,-0.06282521535593093
4,1133.8,0,-0.11138784643341665,0.0324989709600008
2,536.88,0,-0.3318701003443494,-0.09324659298287717
3,1459.02,0,-0.1721370994365306,-0.07986568496379058
2,70.74000000000001,0,-0.3688604513643429,-0.05625624196288363
2,227.87,0,-0.3563914638160279,-0.06872522951119868
5,2207.74,0,0.060391182030147234,0.033833851423342304
14,5105.32,2,1.0693400602445404,0.5829101535510972
10,3241.92,0,0.5752428896412212,0.3845516884467951
3,1431.78,0,-0.17429871861056548,-0.0777040657897557
3,597.23,0,-0.24052409605883338,-0.01147868834148782
3,774.84,0,-0.22642992640023069,-0.025572858000090494
1,30.1,0,-0.4586423765778975,-0.13958822567623433
2,137.15,0,-0.3635905126951925,-0.061526180632034036
3,923.03,0,-0.2146703689332619,-0.03733241546705928
8,1375.39,0,0.2540112480817409,0.3595555121524647
26,4076.9700000000003,2,2.0264192158023464,1.7031979051161557
1,95.96,0,-0.453416082936123,-0.14481451931800887
2,547.34,0,-0.3310400512782552,-0.09407664204897133
3,1139.1,0,-0.19752422154215624,-0.05447856285816496
3,608.4000000000001,0,-0.2396377052301267,-0.012365079170194493
1,579.6,0,-0.415037026499624,-0.1831935757545079
5,1496.6,0,0.0039589551790763285,0.09026607827441319
3,217.9,0,-0.2706256746670072,0.018622890266686003
1,357.6,0,-0.43265374664043693,-0.16557685561369492
5,1723.45,0,0.02196054510674942,0.0722644883467401
1,238.8,0,-0.4420810725536288,-0.1561495297005031
1,307.34,0,-0.4366421085966408,-0.16158849365749103
1,488.32,0,-0.4222805139521168,-0.17595008830201506
4,1199.31,0,-0.10618932689997225,0.0273004514265564
17,8183.56,2,1.5732834128522686,0.5983085277240853
8,1932.64,0,0.29823159627303836,0.3153351639611673
1,40.0,0,-0.45785676608513154,-0.14037383616900032
5,738.57,0,-0.05619420864227709,0.1504192420957666
8,2310.83,0,0.32824271064265126,0.2853240495915544
8,1604.21,0,0.2721691665620149,0.3413975936721907
1,692.3,0,-0.4060937636173284,-0.1921368386368035
13,1405.83,0,0.6892115742777716,0.7899247305909609
1,433.71999999999997,0,-0.42661327485161404,-0.17161732740251784
4,3147.36,0,0.048397392335661656,-0.12728626780907748
24,10974.23,2,2.4006345823638364,0.9827547207008557
1,317.11,0,-0.4358668142012546,-0.1623637880528773
3,828.5500000000001,0,-0.22216779109048715,-0.029834993309834034
1,389.18,0,-0.4301477285231087,-0.16808287373102318
8,4143.05,0,0.47363778711292315,0.1399289731212825
7,2136.02,0,0.2278137793872368,0.21263907192006343
5,1702.1399999999999,0,0.02026949868242182,0.0739555347710677
1,391.72,0,-0.4299461678512273,-0.16828443440290458
2,566.9,0,-0.32948787539557817,-0.09562881793164836
9,2782.02,0,0.45219075683200327,0.33448991232910763
4,2240.9,0,-0.023534374055515523,-0.05535450141790032
1,295.05,0,-0.43761737657200384,-0.16061322568212802
1,596.67,0,-0.41368244355906686,-0.18454815869506502
13,4335.96,0,0.9217308543957912,0.5574054504729413
1,311.1,0,-0.43634373531858023,-0.16188686693555165
1,100.35,0,-0.45306771626306824,-0.14516288599106367
2,719.82,0,-0.3173529706931767,-0.10776372263404982
4,574.23,0,-0.15579229728564511,0.07690342181222926
6,2265.2,0,0.15150785153545177,0.11583109084494313
2,639.76,0,-0.3237060995872015,-0.10141059374002506
15,11411.92,2,1.6563547049784941,0.16900941774404937
8,3458.35,0,0.419303695759704,0.19426306447450165
1,105.78000000000002,0,-0.45263682081097534,-0.14559378144315654
2,443.16,0,-0.3393072130092007,-0.08580948031802584
3,526.97,0,-0.246099549919615,-0.005903234480706192
1,169.0,0,-0.4476200233006051,-0.15061057895352678
3,1354.35,0,-0.18044314491913824,-0.07155963948118295
2,553.88,0,-0.3305210722254583,-0.09459562110176824
2,612.76,0,-0.32584867365838144,-0.09926801966884512
4,1068.2,0,-0.11659350788043166,0.037704632407015805
4,1399.3700000000001,0,-0.09031364657848104,0.011424771105065193
2,226.04,0,-0.3565366827252967,-0.06858001060192984
7,1212.13,0,0.15449886240122013,0.28595398890608015
6,906.15,0,0.043660988889632525,0.22367795349076236
2,283.73,0,-0.35195871612654217,-0.07315797720068434
3,867.6,0,-0.21906899414679912,-0.03293379025352207
3,1764.86,0,-0.14786729003172772,-0.10413549436859346
2,632.9399999999999,0,-0.32424729792666246,-0.10086939540056407
1,152.15,0,-0.4489571482302118,-0.14927345402392003
1,45.300000000000004,0,-0.45743618673041847,-0.1407944155237134
5,3478.09,0,0.16119929207916422,-0.06697425862567469
8,4501.63,0,0.5020927578700974,0.1114740023641081
1,218.35,0,-0.44370387402605954,-0.15452672822807237
2,648.4,0,-0.32302047588442384,-0.10209621744280267
2,1473.24,0,-0.25756563155582846,-0.16755106177139806
8,3173.9,0,0.396731281146847,0.21683547908735862
9,1563.54,0,0.3554987696375087,0.4311818995236022
2,318.24,0,-0.3492201890451933,-0.07589650428203325
1,330.79,0,-0.4347812433385234,-0.16344935891560844
3,173.95,0,-0.2741133091273168,0.022110524726995602
1,55.980000000000004,0,-0.45658867965337396,-0.14164192260075795
1,90.0,0,-0.4538890363236872,-0.14434156593044467
1,190.57,0,-0.445908344681518,-0.15232225757261386
1,266.93,0,-0.43984882778984014,-0.15838177446429172
3,434.5,0,-0.2534374693404302,0.001434684940109004
1,37.5,0,-0.4580551525732038,-0.1401754496809281
12,4331.41,0,0.834812836524047,0.47120955941778014
2,721.06,0,-0.3172545709950929,-0.1078621223321336
5,1170.1100000000001,0,-0.02194952661720307,0.11617456007069259
1,246.75,0,-0.4414502035215591,-0.15678039873257277
1,46.2,0,-0.45736476759471245,-0.14086583465941943
2,140.39000000000001,0,-0.3633334038066509,-0.06178328952057564
2,1441.04,0,-0.26012084952219866,-0.16499584380502788
3,969.19,0,-0.21100736081749644,-0.040995423582824736
1,194.6,0,-0.4455885456627456,-0.1526420565913863
1,898.87,0,-0.3897014848808971,-0.20852911737323473
2,420.25,0,-0.3411252267858945,-0.08399146654133202
7,2400.05,0,0.24876577316551993,0.19168707814178032
3,654.09,0,-0.23601199377411883,-0.01599079062620236
3,453.93,0,-0.2518956095551329,-0.00010717484518827677
5,658.02,0,-0.06258622128796396,0.15681125474145347
8,1913.55,0,0.2967167170501189,0.3168500431840867
4,456.70000000000005,0,-0.16511884286289624,0.08622996738948038
1,293.79,0,-0.43771736336199224,-0.16051323889213961
18,5165.9,2,1.4203751794773172,0.924330670025942
1,140.49,0,-0.44988242281058066,-0.14834817944355122
6,3022.79,0,0.2116260993349045,0.0557128430454904
3,740.0,0,-0.22919464049800514,-0.022808143902316055
1,92.6,0,-0.4536827143760921,-0.1445478878780398
1,321.91,0,-0.43548591214415594,-0.16274469010997594
8,4212.65,0,0.47916086694085364,0.13440589329335198
2,544.6,0,-0.3312574828691824,-0.09385921045804417
2,107.55000000000001,0,-0.3659394087139676,-0.05917728461325897
2,605.7,0,-0.32640891710069736,-0.0987077762265292
1,125.3,0,-0.4510878191121075,-0.14714278314202442
9,1387.95,0,0.3415648962612684,0.4451157728998425
2,923.85,0,-0.3011622526286269,-0.12395444069859965
1,327.68,0,-0.43502803612968527,-0.1632025661244466
2,1767.12,0,-0.2342449031099631,-0.19087179021726344
26,8560.550000000001,2,2.382211891878681,1.3474052290398213
2,208.62,0,-0.35791903977418393,-0.06719765355304261
1,156.87,0,-0.4485825945407315,-0.14964800771340037
6,1553.17,0,0.09500499909462717,0.17233394328576773
2,465.45000000000005,0,-0.3375383990815488,-0.08757829424567774
12,4330.461,0,0.8347375290131749,0.4712848669286523
11,1380.44,0,0.5140828521780048,0.6188256348369168
3,1557.96,0,-0.1642857557845845,-0.0877170286157367
6,2579.04,0,0.17641249770208578,0.09092644467830914
11,3628.87,0,0.6925061047284918,0.4404023822864298
4,2225.94,0,-0.024721518800139678,-0.054167356673276164
4,577.8900000000001,0,-0.15550185946710737,0.07661298399369153
2,13916.34,0,0.7298515323367389,-1.1549682256639653
1,143.05,0,-0.4496792750467947,-0.14855132720733716
2,1223.1100000000001,0,-0.27741459646043004,-0.14770209686679647
1,370.63,0,-0.4316197562646045,-0.16661084598952733
2,516.0,0,-0.33352702429272857,-0.09158966903449797
31,14687.06,2,3.301163385411675,1.2940232801413547
21,32451.6,2,3.845291721904525,-0.9812441456205492
1,321.45,0,-0.4355224152579612,-0.16270818699617065
3,1006.54,0,-0.2080434666856975,-0.04395931771462367
1,280.88,0,-0.43874183118639715,-0.1594887710677347
1,138.84,0,-0.45001335789270835,-0.14821724436142356
5,1017.54,0,-0.03405665721127441,0.12828169066476394
1,45.6,0,-0.4574123803518498,-0.1408182219022821
3,715.5,0,-0.23113882808111288,-0.020863956319208305
1,307.95,0,-0.4365937022935512,-0.16163689996058067
2,124.08000000000001,0,-0.364627677254834,-0.06048901607239249
1,1399.36,0,-0.34998530351479135,-0.24824529873934054
2,848.3299999999999,0,-0.30715511166031245,-0.11796158166691409
11,3640.96,0,0.6934655017848091,0.43944298523011255
2,3582.62,0,-0.0901766354719182,-0.3349400578553083
1,221.82999999999998,0,-0.44342772003466296,-0.1548028822194689
5,1610.71,0,0.01301410804064467,0.08121092541284486
3,1995.65,0,-0.12955304299885279,-0.12244974140146837
2,933.84,0,-0.30036950022229025,-0.12474719310493626
5,1433.96,0,-0.0010118166660611596,0.09523685011955067
2,777.0,0,-0.31281547493798895,-0.11230121838923757
7,1369.8600000000001,0,0.1670154627066725,0.2734373886006277
9,2463.02,0,0.42687664095398825,0.35980402820712265
2,613.6800000000001,0,-0.3257756674307708,-0.0993410258964557
3,1535.37,0,-0.16607837609080506,-0.08592440830951613
1,537.1999999999999,0,-0.4184016613373288,-0.17982894091680307
5,530.18,0,-0.07273091274202494,0.16695594619551446
3,1513.84,0,-0.167786880526083,-0.08421590387423818
13,4660.75,0,0.9475044333801814,0.5316318714885511
2,913.62,0,-0.3019740501378184,-0.12314264318940812
18,14482.03,2,2.1596529047270114,0.18505294477624823
2,758.67,0,-0.3142700446685345,-0.11084664865869207
4,1607.06,0,-0.07383249069539345,-0.005056384778022392
2,1557.38,0,-0.2508887359132699,-0.17422795741395664
7,3400.33,0,0.32814258768107124,0.11231026362622896
2,689.11,0,-0.31978995031265584,-0.10532674301457066
2,144.14999999999998,0,-0.36303503052859026,-0.062081662798636264
3,2766.4,0,-0.06839048872618791,-0.18361229567413326
1,340.5,0,-0.4340107102188509,-0.16421989203528095
6,2029.34,0,0.13279127670476643,0.13454766567562848
4,954.59,0,-0.12560898344438554,0.04672010797096968
3,3882.17,0,0.020150987992347654,-0.2721537723926688
2,890.94,0,-0.30377381235760953,-0.12134288096961698
1,943.97,0,-0.3861225926360743,-0.21210800961805756
16,1957.98,2,0.9926980774237597,1.0057799542256887
1,1108.82,0,-0.37304098761259225,-0.22518961464153964
1,80.4,0,-0.4546508404378845,-0.14357976181624738
3,1539.24,0,-0.16577127380726925,-0.08623151059305192
1,385.03000000000003,0,-0.43047705009330856,-0.1677535521608233
16,40519.92,2,4.0527652173643975,-2.0542871857149483
5,1518.35,0,0.0056849176253046295,0.0885401158281849
2,548.8,0,-0.33092419356922104,-0.09419249975800549
3,714.51,0,-0.23121738913038947,-0.020785395269931707
1,107.01,0,-0.45253921465884384,-0.14569138759528807
3,433.3,0,-0.25353269485470487,0.0015299104543836795
1,137.99,0,-0.4500808092986529,-0.148149792955479
4,771.87,0,-0.14010865508460785,0.06121977961119198
1,109.73,0,-0.4523233701598212,-0.14590723209431064
1,96.55,0,-0.45336926372493797,-0.1448613385291939
9,2609.16,0,0.4384735215007378,0.3482071476603731
1,340.48,0,-0.4340122973107555,-0.1642183049433764
26,17703.63,2,3.1077573044240157,0.6218598164944866
1,273.48,0,-0.43932905519109094,-0.15890154706304094
9,2508.77,0,0.4305071136857098,0.3561735554754011
1,438.46,0,-0.4262371340702291,-0.17199346818390276
10,1498.8,0,0.4369183076058432,0.5228762704821731
4,1222.28,0,-0.1043665518475647,0.02547767637414886
10,2033.64,0,0.47936031931806133,0.480434258769955
3,286.26,0,-0.26520099453716045,0.013198210136839273
1,244.44000000000003,0,-0.44163351263653783,-0.15659708961759405
2,1346.29,0,-0.2676396974201357,-0.1574769959070908
17,5224.81,2,1.3384930042187984,0.8330989363575555
1,94.53,0,-0.4535295600073003,-0.14470104224683153
1,171.47,0,-0.44742401745038973,-0.15080658480374215
3,506.02,0,-0.24776202868966019,-0.004240755710661007
1,33.099999999999994,0,-0.4584043127922109,-0.139826289461921
2,413.0,0,-0.3417005476013039,-0.0834161457259226
